seqID,syll_1,syll_2,syll_3,syll_4,syll_5,syll_6
seq_0131,A3_e_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0132,A3_e_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0133,A3_e_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0134,A3_e_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0135,A3_e_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0136,A3_e_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0137,A3_e_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0138,A3_e_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0139,A3_e_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0140,A3_e_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0141,A3_e_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0142,A3_e_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0143,A3_e_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0144,A3_e_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0145,A3_e_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0146,A3_e_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0147,A3_e_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0148,A3_e_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0149,A3_e_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0150,A3_e_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0151,A3_e_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0152,A3_e_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0153,A3_e_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0154,A3_e_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0155,A3_e_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0156,A3_e_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0157,A3_e_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0158,A3_e_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0159,A3_e_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0160,A3_i_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0161,A3_i_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0162,A3_i_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0163,A3_i_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0164,A3_i_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0165,A3_i_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0166,A3_i_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0167,A3_i_g.mp3,A1_e_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0168,A3_i_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0169,A3_i_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0170,A3_i_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0171,A3_i_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0172,A3_i_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0173,A3_i_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0174,A3_i_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0175,A3_i_g.mp3,A1_e_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0176,A3_i_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0177,A3_i_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0178,A3_i_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0179,A3_i_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0180,A3_i_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0181,A3_i_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0182,A3_i_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0183,A3_i_g.mp3,A1_i_b.mp3,A2_e_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0184,A3_i_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0185,A3_i_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0186,A3_i_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0187,A3_i_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_o_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0188,A3_i_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_o_k.mp3
seq_0189,A3_i_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_o_p.mp3,B3_u_k.mp3
seq_0190,A3_i_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_o_k.mp3
seq_0191,A3_i_g.mp3,A1_i_b.mp3,A2_i_d.mp3,B2_u_t.mp3,B1_u_p.mp3,B3_u_k.mp3
seq_0192,A2_e_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0193,A2_e_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0194,A2_e_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0195,A2_e_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0196,A2_e_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0197,A2_e_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0198,A2_e_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0199,A2_e_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0200,A2_e_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0201,A2_e_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0202,A2_e_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0203,A2_e_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0204,A2_e_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0205,A2_e_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0206,A2_e_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0207,A2_e_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0208,A2_e_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0209,A2_e_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0210,A2_e_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0211,A2_e_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0212,A2_e_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0213,A2_e_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0214,A2_e_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0215,A2_e_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0216,A2_e_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0217,A2_e_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0218,A2_e_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0219,A2_e_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0220,A2_e_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0221,A2_e_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0222,A2_e_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0223,A2_e_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0224,A2_i_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0225,A2_i_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0226,A2_i_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0227,A2_i_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0228,A2_i_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0229,A2_i_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0230,A2_i_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0231,A2_i_d.mp3,A1_e_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0232,A2_i_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0233,A2_i_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0234,A2_i_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0235,A2_i_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0236,A2_i_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0237,A2_i_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0238,A2_i_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0239,A2_i_d.mp3,A1_e_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0240,A2_i_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0241,A2_i_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0242,A2_i_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0243,A2_i_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0244,A2_i_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0245,A2_i_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0246,A2_i_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0247,A2_i_d.mp3,A1_i_b.mp3,A3_e_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0248,A2_i_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0249,A2_i_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0250,A2_i_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0251,A2_i_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_o_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0252,A2_i_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_o_t.mp3
seq_0253,A2_i_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_o_p.mp3,B2_u_t.mp3
seq_0254,A2_i_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_o_t.mp3
seq_0255,A2_i_d.mp3,A1_i_b.mp3,A3_i_g.mp3,B3_u_k.mp3,B1_u_p.mp3,B2_u_t.mp3
seq_0256,A1_e_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0257,A1_e_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0258,A1_e_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0259,A1_e_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0260,A1_e_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0261,A1_e_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0262,A1_e_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0263,A1_e_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0264,A1_e_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0265,A1_e_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0266,A1_e_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0267,A1_e_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0268,A1_e_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0269,A1_e_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0270,A1_e_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0271,A1_e_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0272,A1_e_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0273,A1_e_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0274,A1_e_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0275,A1_e_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0276,A1_e_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0277,A1_e_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0278,A1_e_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0279,A1_e_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0280,A1_e_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0281,A1_e_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0282,A1_e_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0283,A1_e_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0284,A1_e_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0285,A1_e_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0286,A1_e_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0287,A1_e_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0288,A1_i_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0289,A1_i_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0290,A1_i_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0291,A1_i_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0292,A1_i_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0293,A1_i_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0294,A1_i_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0295,A1_i_b.mp3,A3_e_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0296,A1_i_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0297,A1_i_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0298,A1_i_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0299,A1_i_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0300,A1_i_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0301,A1_i_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0302,A1_i_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0303,A1_i_b.mp3,A3_e_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0304,A1_i_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0305,A1_i_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0306,A1_i_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0307,A1_i_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0308,A1_i_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0309,A1_i_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0310,A1_i_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0311,A1_i_b.mp3,A3_i_g.mp3,A2_e_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0312,A1_i_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0313,A1_i_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0314,A1_i_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0315,A1_i_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_o_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0316,A1_i_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_o_p.mp3
seq_0317,A1_i_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_o_k.mp3,B1_u_p.mp3
seq_0318,A1_i_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_o_p.mp3
seq_0319,A1_i_b.mp3,A3_i_g.mp3,A2_i_d.mp3,B2_u_t.mp3,B3_u_k.mp3,B1_u_p.mp3
seq_0320,A3_e_g.mp3,A2_e_d.mp3,A1_e_b.mp3,B1_o_p.mp3,B2_o_t.mp3,B3_o_k.mp3
seq_0321,A3_e_g.mp3,A2_e_d.mp3,A1_e_b.mp3,B1_o_p.mp3,B2_o_t.mp3,B3_u_k.mp3
seq_0322,A3_e_g.mp3,A2_e_d.mp3,A1_e_b.mp3,B1_o_p.mp3,B2_u_t.mp3,B3_o_k.mp3
seq_0323,A3_e_g.mp3,A2_e_d.mp3,A1_e_b.mp3,B1_o_p.mp3,B2_u_t.mp3,B3_u_k.mp3
